Account Number,Account Name,City,Country,Brand,Email,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
ACC2957,Travel Project,Melbourne,Australia,DFT,bobbie@travelproject.au,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1127,Travel Pros Inc,New Jersey,United States of America,TCI,ashmeeta@travelprosusa.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2350,Travel Prospect,Connecticut,United States of America,SITA,lauren@travelprospect.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1128,"Travel Quality, Viagens E Turismo Lda",Lisboa,Portugal,SITA,vanda.quintais@tqviagens.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1129,Travel Round,Bogota,Colombia,SITA,info@puntodepartida.com.co,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1347,Travel Security,Santiago,Chile,SITA,travel@security.cl,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1561,Travel Shop,Mexico City,Mexico,SITA,general@travelshop.com.mx,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1130,Travel Solutions,New Delhi,India,SITA,shalini.choudhary@travsol.in,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1131,Travel Sphere,Vadodara,India,SITA,travelsphere10@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1132,Travel Square,Lisboa,Portugal,SITA,claudia.costa@travelsquare.pt,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1133,Travel Stories ,Warsaw,Poland,SITA,hello@travelstories.pl,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2034,Travel Stories,Sofia,Bulgaria,SITA,tatyana@travelstories.bg,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2427,Travel Tales Adventures Private Limited,New Delhi,India,SITA,sachin@gotraveltales.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1134,Travel Talk Holidays,Melbourne,Australia,DFT,tyrone@traveltalk.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2414,Travel Tech,Bangkok,Thailand,SITA,n.santichatsak@traveltech2000.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1825,Travel to Clouds,Madrid,Spain,SITA,jpalau@traveltoclouds.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1135,Travel Today,Allentown,United States of America,TCI,mytraveltoday@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1724,Travel Together Worldwide,West Sussex,United Kingdom,DFT,rachael@traveltogether.org.uk,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1136,Travel Tree,Perth,Australia,DFT,chrisd@traveltree.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1137,Travel Unlimited,Vadodara,India,SITA,rajan@travelunlimited.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2365,TRAVEL UNRAVEL HOLIDAYS PRIVATE LIMITED,Goa,India,SITA,Ajit@travelunravel.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2181,Travel With Flair,Johannesburg,South Africa,DFT,pieterp@twf.co.za,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1138,Travel With Smile,Raipur,India,SITA,sales@travelwithsmile.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1139,Travel Work,Mumbai,India,SITA,travelworkp@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2182,Travel World,Oostende,Belgium,SITA,prashant@travelworld.be,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2208,TRAVELAZIA GATEWAYS,New Delhi,India,SITA,anil@travelaziagateways.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2679,TravelBridge,Melbourne,Australia,DFT,margn@live.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC3136,Travelcare,Porto,Portugal,SITA,carlaclaro@travelcare.pt,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2931,TRAVELCART INDIA PVT LTD,Ernakulam,India,SITA,babichan@travelcartindia.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1140,TRAVELDAYS,Barcelona,Spain,SITA,cristina@traveldays.net,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1141,Traveleus Buenas Vacaciones,Madrid,Spain,TCI,farregui@traveleus.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1142,Travelhaus Operadora,Guadalajara (Spain),Mexico,SITA,contacto@travelhaus.net,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1559,Traveline Holidays,Mumbai,India,SITA,dharmesh@travelineholidays.in,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2045,Travelit Consulting & Travel Events Srl,Milan,Italy,SITA,viaggi@travelit-events.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1516,Travelite Travel and Tours Co.,Davao,Philippines,SITA,patsy.ongkiko@travelite.com.ph,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC3078,Traveliz,San Pedro Garza Garcia,Mexico,VILASITA,alejandra.perez@traveliz.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2816,Travell Experience,Sao Paulo,Brazil,SITA,olivia@travellexperience.com.br,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1143,Travellers Den Ltd,Nairobi,Kenya,SITA,tours@travellersden.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1144,Travelling Divas ,New Delhi,India,SITA,ankit@travellingdivasindia.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1145,Travelling Places,Brisbane,Australia,DFT,travellingplaces@bigpond.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2983,Travello Holidays,Kochi (Cochin),India,SITA,info@travelloholidays.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1146,TravelMax Ltd.,Sofia,Bulgaria,SITA,info@travelmax.bg,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1147,Travelmode International,Sydney,Australia,DFT,sophie@travelmode.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1686,Travelmuz,Clichy,France,SITA,contact@travelmuz.fr,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2214,TRAVELNMICE,New Delhi,India,SITA,travelnmice@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1348,Travelog,Buenos Aires,Argentina,SITA,travelogargentina@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC0746,Travelogue Tours And Travels Pvt Ltd,Pune,India,SITA,millenniumtrvls@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1148,Travelong,Jaipur,India,SITA,anju@travelong.in,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2102,TRAVELPACK MARKETING & LEISURE SERVICES (I) LTD,New Delhi,India,SITA,rakesh.tiwari@travelpack.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2794,Travelplan,Palma de Mallorca,Spain,SITA,jesus.diaz@avoristravel.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2340,TRAVELSAMAY HOSPITALITY PVT LTD,Mumbai,India,SITA,kuldeep@travelsamay.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1149,"Travelsharma, Llc",New Haven,United States of America,SITA,lokeshs@sbcglobal.net,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC3020,Travelsite India,New Delhi,India,SITA,vikas@travelsiteindia.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2252,TravelWise Global,New Delhi,India,SITA,info@travelwiseglobal.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1150,Travely,Curitiba,Brazil,SITA,info@travely.com.br,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1971,Travex Ltd,Tel Aviv,Israel,SITA,adi@travelart.co.il,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1799,TRAVIATOR,Craiova,Romania,SITA,traviator.romania@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC3126,Travlogue India Private Limited,New Delhi,India,SITA,manik@travlogueindia.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1151,Travnet Services,Mumbai,India,SITA,info@travnet.co.in,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC3052,Travolo,Krakow,Poland,SITA,joanna@travolo.pl,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2643,TravQuest,Toronto,Canada,SITA,nabila@travquest.ca,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC3018,Travvy Travel Services Pvt Ltd,New Delhi,India,SITA,sales3@travvy.in,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1152,Treasure Travel Mexico,Santiago de Querétaro,Mexico,SITA,reservaciones@treasuretravelmexico.mx,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2190,Trend Viaggi,Reggio Emilia,Italy,SITA,federica.ferrari@trendviaggi.it,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1153,Trendtours Holding,Frankfurt,Germany,SITA,info@trendtours.de,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1154,Triana Viajes,Sevilla,Spain,TCI,dvillegas@viajestriana.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1155,Trio Travel Services,Mumbai,India,SITA,triotravelservices@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2009,Trio Travels and Holidays Private Limited,Mumbai,India,SITA,holidays@tthpl.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2959,TRIP 2 INDIA TOURS,Jaipur,India,SITA,Info@trip2indiatours.in,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1156,Trip Connoisseurs,Toronto,Canada,TCI,chris@tripconnoisseurs.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC3002,Trip Story,Vadodara,India,SITA,package@tripstory.biz,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1157,Trip Xperts,New Delhi,India,SITA,kuldeep@tripxperts.in,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1158,Tripotel Holidays,Vadodara,India,SITA,reema.tripotel@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC3049,TRIPROUTES TRAVELS AND HOSPITALITY,Mumbai,India,SITA,Prafull.pitale@triproutes.in,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2060,Trips and Journey,Jaipur,India,SITA,Tripsandjourney@outlook.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1397,Tripsmiths Media,London,United Kingdom,SITA,info@tripsmiths.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1446,TripTailor,Bucharest,Romania,SITA,georgiana.gharbi@triptailor.ro,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC3127,TripUp GmbH,Hamburg,Germany,SITA,s.timm@meine-landausfluege.de,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1921,Tripxperts Hospitality Pvt Ltd - Rajasthan,Jaipur,India,SITA,payments@tripxperts.in,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1922,Tripxperts Hospitality Pvt Ltd - Uttar Pradesh,Agra,India,SITA,niharika@tripxperts.in,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1923,Tripxperts Hospitality Pvt Ltd Himachal Pradesh,Manali,India,SITA,kr@tripxperts.in,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2314,Triskelion Expeditions,Lisbon,Portugal,SITA,geral@triskelionexpeditions.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2883,Triskell Travel,Milan,Italy,SITA,lucia@triskelltravel.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1159,Trius Holiday Private Limited,Mumbai,India,SITA,priyam@triusholiday.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1160,Triways Travel Network,Kuala Lumpur,Malaysia,SITA,hanaffi@triways.com.my,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1161,Tropical Sky,Garland,United Kingdom,SITA,chris.hawkins@tropicalsky.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1162,True Traveller,Matosinhos,Portugal,SITA,fcb@truetraveller.pt,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1163,Trust Holidays,Mumbai,India,SITA,tours@trusttravel.in,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1164,Tryvel - Groups & Incentives,Lisboa,Portugal,SITA,david.coelho@tryvel.pt,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2637,TTW Group,Sao Paulo,Brazil,SITA,contact@ttwgroup.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1454,Tui Deutschland Gmbh,Munich,Germany,DFT,gruppen.muenchen1@tui-reisebuero.de,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1165,TUI Spain – Ambassador Tours,Madrid,Spain,SITA,beatriz.perez@tuispain.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1166,Tui Viagens,Porto,Portugal,SITA,maria.gomes@tuiviagens.pt,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2388,Tulip Travel Services Pvt. Ltd.,Mumbai,India,SITA,pranita@tuliptravelservices.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2697,Tunku Abdul Rahman Uni of Management & Technology,Kuala Lumpur,Malaysia,SITA,puahsl@tarc.edu.my,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2694,Turban Adventures,Jaipur,India,SITA,info@turbanadventures.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1167,"Turicambio, Viagens - Turismo",Porto,Portugal,SITA,pedro@turicambio.pt,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1168,Turinter - Bcn,Barcelona,Spain,TCI,alfred.rius@turintersa.es,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1169,Turismo 2000,Madrid,Spain,TCI,pilarpareja@turismo-2000.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC3022,TURISMO 85 S.r.l,Udine,Italy,SITA,M.Piccoli@turismo85.it,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2395,Tus Viajes a Medida,Madrid,Spain,SITA,info@tusviajesamedida.es,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2853,TUS VIP LTD,Tel Aviv,Israel,SITA,saar@tusvip.co.il,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2504,Tusk Travel Private Limited,New Delhi,India,SITA,ops1@tusktravel.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1170,Tw Voyages,Velaux,France,SITA,agoardon@wwvoyages.fr,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1823,Tweet World Travel,Adelaide,Australia,DFT,contact@tweetworldtravel.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1171,Twiga Tours,Nairobi,Kenya,SITA,shazmin@twiga-tours.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1172,Tx Holidays Private Limited,New Delhi,India,SITA,info@txholidays.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2946,Tyler Events,Leicestershire,United Kingdom,DFT,info@tylerevents.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1173,U & V Tours And Travels Pvt Ltd,Mumbai,India,SITA,info@travels.co.in,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC3098,U WIN I WIN,Johannesburg,South Africa,DFT,johan@uwiniwin.co.za,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1990,UAB Itaka Lietuva,Vilnius,Lithuania,SITA,Mateusz.Kania@itaka.pl,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1174,Udaan Enterprise,Bardoli,India,SITA,udaanholidaysbardoli@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2865,UGO Travel,Paris,France,SITA,jacques.jian@ugotraveleurope.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1677,UKEAS EDUCATION CONSULTING PRIVATE LIMITED,New Delhi,India,SITA,vinod.chand@intake.education,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1989,Ulterior Events,Bedfordshire,United Kingdom,DFT,hello@ulteriorevents.co.uk,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2232,Ultimate Travels,Ahmedabad,India,SITA,info@ultimatetravel.in,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1176,Ultra Viagens,Lisboa,Portugal,SITA,carlos.costa@ultra-viagens.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1827,Ultramar Touristik Int.,Dorsten,Germany,SITA,kh@ultramar-ti.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1818,Ultramarin,Timisoara,Romania,SITA,monijurma@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2532,UM VERAO POR DIA,Rio de Janeiro,Brazil,SITA,flavia@umveraopordia.com.br,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1177,Unconventional Convention,Sydney,Australia,DFT,margot@unconventional.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1178,Unicorn Travels,Ahmedabad,India,SITA,tours@unicorn-travels.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1701,Uniite Travel,Getxo,Spain,SITA,operaciones@uniitetravel.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1179,Unik Heritance – Viagens e Turismo Lda,Lisboa,Portugal,SITA,paulina@unik-heritance.pt,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2917,UNIKAT-AFRIKA,Munich,Germany,SITA,anke@unikat-afrika.de,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1180,UNIKTOUR INC ,Montreal,Canada,DFT,gbringand@voyageursdumonde.ca,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1181,Unique Choice World Avenues,Doha,Qatar,SITA,operation2@worldavenues.biz,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2801,Unique Promotion LLC,Moscow,Russia,SITA,alex.redzhebov@uniquepromotion.ru,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2738,Unique Tour,Moscow,Russia,SITA,irina.uniquetour@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2095,Unique Trips and Journey LLP,Jaipur,India,SITA,uniquetripsandjourney@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1608,United 4 Skyline,Budapest,Hungary,SITA,anna.toth@united4-skyline.hu,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1182,"United Airlines, Inc.",Houston,United States of America,SITA,ed.pivik@united.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2558,United Partners,Warsaw,Poland,DFT,dorota.mlynczyk@unitedpartners.pl,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1183,United Tours & Travels,Doha,Qatar,SITA,uttqatar@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1368,Univers srl,Rome,Italy,SITA,turismo@gruppounivers.it,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1643,Universal Group,Bogota,Colombia,SITA,info@universalgroup.com.co,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1184,Universal Journeys Co W.L.L,Kuwait,Kuwait,SITA,operations5@journeysworld.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1185,Universal Voyager’S World,Anand,India,SITA,uvwholidays@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1186,University of Florida,Gainesville,United States of America,TCI,kumaran7@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1187,University of Oklahoma,Norman,United States of America,TCI,pyadav@ou.edu,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1188,Univertur,Lisboa,Portugal,SITA,i.padinha@univertur.pt,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1979,UNO Marketing Solutions,Mumbai,India,SITA,preeti@thebrainfreez10.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1189,Up2Date,Suresnes,France,DFT,geraldineburot@up2date.fr,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1190,Upgraded Incentives & Motivation,Edegem,Belgium,DFT,v.vandebroek@upgraded.be,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1191,Uralchem Travel,Moscow,Russia,SITA,info@uralchem.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1563,Uranus Travels,Dubai,United Arab Emirates,SITA,bhatia@uranustravel.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2623,URLAUBS WELT,Schoenhagen,Germany,SITA,Berger@urlaubswelt.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1192,Utat Caldana,Toscolano Maderno,Italy,SITA,arianna@caldana.it,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1193,Uvet Events,Milan,Italy,DFT,flavia.cesano@uvetevents.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2704,V Hospitality,Vadodara,India,SITA,info@vhospitality.in,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2887,V J Travel,Madrid,Spain,TCI,reservas@vjtravel.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1194,V Tours & Travels,Vadodara,India,SITA,vtoursindia1@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2320,V  S Dempo Holdings Pvt Ltd,Goa,India,SITA,shekhar.chodanker@dempos.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1195,V3 Viatges,Vic (BCN),Spain,TCI,info@v3viatges.cat,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1196,Vacantour,Rome,Italy,SITA,info@vacantour.it,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2743,Vacanzidea by Punta Est Viaggi,Padova,Italy,SITA,teresa@puntaestviaggi.it,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2273,Vacation Kerala,Kochi (Cochin),India,SITA,info@vacationkerala.in,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2554,Vacation Vibes,Rajkot,India,SITA,Sales1@vacationvibes.in,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC0864,Vagamundos,Alicante,Spain,SITA,eugenio@vagamundos.travel,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1197,Valcomm Travel Corp,Pune,India,SITA,valcommtravel@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2804,Valerius Reizen,Amsterdam,Netherlands,DFT,emh@valerius.nl,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1198,Valles Tour,Sabadell,Spain,TCI,asolsona@vallestour.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1199,Valtex,Moscow,Russia,SITA, felix@valtextravel.ru,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1200,Vamana World Wide,Moscow,Russia,SITA,India@vamana.ru,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1831,Van1 Tour Operator,Arezzo,Italy,SITA,van1touroperator@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2970,VANDANA TRAVELS,Vadodara,India,SITA,vtoursindia@outlook.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1887,Vandepol Villas and Tours Private Limited,Ernakulam,India,SITA,don@indiansummerhouse.co,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1201,Varun Tours and Travels,Mumbai,India,SITA,varuntoursandtravels@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1202,Vatan's Travel & Tours,Mumbai,India,SITA,vatanstravel@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2197,Vaya Travel,Budapest,Hungary,SITA,soros@vaya.hu,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2736,VD HOLIDAYS,Vadodara,India,SITA,vdholidays9@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2381,Ve Vivey Viaja,Alicante,Spain,SITA,info@veviveyviaja.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2015,Vedas Tours and  Travel Private Limited,New Delhi,India,SITA,rajesh@vedastours.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1848,Vefa Travel,Porto,Portugal,SITA,grupos@vefatravel.pt,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1957,Vega - Agência de Viagens e Turismo Internacional,Lisboa,Portugal,SITA,alexandra.campos@vega.pt,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1203,Vela Tour Operator,Monza,Italy,SITA,attilio.nova@velatour.it,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2114,Velabus S.R.L.,Genoa,Italy,SITA,programmazione@velabus.it,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1204,Velemark,Ahmedabad,India,SITA,info@velemark.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2614,Velvet Travel,Bucharest,Romania,SITA,bfendu@velvet-travel.ro,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC3130,Velvet Vista Events LLP,Rajkot,India,SITA,bonvoyagerajkot@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2039,VENETO,Warsaw,Poland,SITA,veneto@venetopoland.eu,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1205,Venice Of The East,Srinagar,India,SITA,info@veniceofeast.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1206,Venturas Viagens e Turismo,Sao Paulo,Brazil,SITA,atendimento@venturas.com.br,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2557,Venture Beyond,Weston-super-Mare,United Kingdom,SITA,info@venturebeyondltd.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1207,"Verde Pino - Agencia De Viagens E Turismo, Lda",Fatima,Portugal,SITA,rosario.frazao@verdepino.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1208,Verdie Voyages,Toulouse,France,SITA,amandine.monsarrat@verdievoyages.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1482,Veresk Club,Moscow,Russia,SITA,travel@veresktour.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2608,Veritas,Sydney,Australia,DFT,tanya.finley@veritas.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1210,Vero Travel,Opole,Poland,SITA,andrzej@verotravel.pl,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2685,Vertical Luxury Travel,Orange County,United States of America,TCI,kristen@verticalluxurytravel.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1662,Verve Events International,Sydney,Australia,DFT,jacqueline@verveevents.net,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1837,Viagens & Cia,Sao Paulo,Brazil,SITA,viagensecia@viagensecia.com.br,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2687,Viagens 4Seasons,Lisbon,Portugal,SITA,jessica.correia@viagens4seasons.pt,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1211,Viagens Abreu S.A.,Linda-a-Velha,Portugal,SITA,olga.vaia@abreu.pt,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC2271,Viagens by Ana Castro,Matosinhos,Portugal,SITA,anaramoadecastro@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC1640,Viagens by Del Bianco,Rio de Janeiro,Brazil,SITA,delbianco@delbianco.com.br,,,,,,,,,,,,,,,,,,,,,,,,,,
